deeplink,Domain,host,tld,domaincc,keywords,LE,BL,DP,LP,CCP,IPP,ABY,ACR,WBY,Registrar,Alexa,QCR,Dmoz,Yaca,Add Date,C,N,O,B,I,D,US,COM.AU,CA,UK,CO.UK,CO,EU,IN,CO.IN,AT,CH,BE,NL,DK,FR,PL,ES,PT,IT,ME,TV,IO,CN,RU,SE,NU,Reg,Reg32,Free32,SG,CO,CPC,SDE,CODE,CPCDE,SUS,COUS,CPCUS,SUK,COUK,CPCUK,MMGR,MMIP,MMCP,SQI,NFB,NTW,CF,TF,TR,MBL,MIU,MCU,MDP,MIP,MCP,TTF,MODE,MOLE,MOLI,MOLP,MRDL,MRDF,MRDH,MRDD,MRDS,ML,MLTP,MRL,MRLP,MDPE,MBLE,MDPG,MBLG,MDPEE,MBLEE,MDPGE,MBLGE,SRUSR,SRUSK,SRUST,SRUSC,RDT,RDS,RDE,RDT COM,RDS COM,RDE COM,RDT CNO,RDS CNO,RDE CNO,WPL,GEO,GEOC,GEOD,Price,currency,Bids,Traffic,Valuation,Endtime
https://www.expireddomains.net/goto/1/80bn1p/21/?tr=export,oneupyou.com,oneupyou,com,OneUpYou.com,One UpYou,8,88,10,10,21,10,2/1/2011,26,3/10/2008,"GoDaddy.com, LLC",0,0,no,no,5/2/2018,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,1,1,31,0,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,taken,8,0,0,88,53,49,16,16,16,-,1,1,0,26,15,4,0,16,13,[English - 100.00%],6,"[German - 93.00%], [English - 5.00%], [Thai - 1.00%]",490,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1,9,9,1,11,10,1,0,,,,20,USD,307,0,0,1/11/2020 20:37
https://www.expireddomains.net/goto/1/8t1i9/21/?tr=export,ssm.com,ssm,com,ssm.com,ssm,3,342,37,59,35,33,8/1/1997,167,3/6/2000,"GoDaddy.com, LLC",1520310,0,no,no,12/10/2018,registered,registered,registered,available,registered,registered,registered,registered,registered,registered,available,registered,registered,registered,registered,registered,registered,registered,registered,registered,available,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,available,180,28,4,0,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,10,available,taken,13,12,1.08,342,833,710,119,110,109,"12 - Business/Financial Services (95.97%), 8 - Health/Reproductive Health (2.79%), 7 - Business/Investing (0.56%), 7 - Shopping (0.40%), 6 - Society/Issues (0.21%)",0,2,0,585,115,100,0,119,53,[English - 100.00%],0,"[English - 65.00%], [Spanish/Castilian - 9.00%], [Chinese - 8.00%], [Italian - 4.00%], [Persian - 2.00%], [Russian - 2.00%], [Portuguese - 1.00%], [Turkish - 1.00%], [French - 1.00%], [German - 0.00%]",629,6,17,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,20,USD,306,0,0,12/3/2019 21:05
https://www.expireddomains.net/goto/1/1fk7ub/21/?tr=export,fishclub.org,fishclub,org,FishClub.org,Fish Club,8,0,0,0,0,0,5/18/2001,50,3/8/2017,"GoDaddy.com, LLC",0,0,no,no,5/2/2018,registered,registered,registered,available,registered,registered,available,registered,registered,registered,registered,registered,registered,registered,available,available,available,available,available,available,available,registered,registered,available,registered,available,available,available,registered,registered,registered,available,35,18,14,8100,9,0.19 USD,210,5,0.00 EUR,1600,20,0.55 USD,590,10,0.19 GBP,0,0,0,0,taken,taken,0,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,207,16,191,161,11,151,200,15,185,0,,,,20,USD,304,0,0,1/9/2020 18:39
https://www.expireddomains.net/goto/1/13rq8s/21/?tr=export,allthingshair.com,allthingshair,com,AllThingsHair.com,All Things Hair,13,54128,180,3569,14,148,10/30/2000,95,10/2/2009,"CSC Corporate Domains, Inc.",143976,24579,no,no,10/18/2015,registered,available,available,available,available,available,registered,available,registered,available,available,available,available,registered,available,available,available,available,registered,available,available,available,available,available,available,available,available,available,registered,registered,available,available,8,7,25,2900,3,0.04 USD,20,0,0.00 EUR,590,19,0.33 USD,1300,2,0.00 GBP,304002,1077,762,280,taken,taken,31,20,1.55,54128,37222,14073,1239,1060,755,"19 - Health/Beauty (72.14%), 17 - Business/Consumer Goods and Services (25.32%), 12 - Society (0.97%), 11 - Business/Arts and Entertainment (0.90%), 10 - Business/Food and Related Products (0.18%)",7,11,55,6826,1164,664,32,1212,893,"[English - 31.00%], [Thai - 26.00%], [Portuguese - 20.00%], [Russian - 12.00%], [Spanish/Castilian - 7.00%], [Indonesian - 1.00%]",6255,"[English - 51.00%], [Spanish/Castilian - 38.00%], [Indonesian - 6.00%], [Portuguese - 1.00%], [Thai - 0.00%], [French - 0.00%], [Serbian - 0.00%], [Finnish - 0.00%], [Danish - 0.00%], [German - 0.00%]",37886,3,11,0,0,2,9,0,0,20733,150055,109644,53649,14,12,2,9,8,2,14,12,2,0,,,,520,USD,291,0,0,1/2/2020 07:00
https://www.expireddomains.net/goto/1/k33sj/21/?tr=export,2715.com,2715,com,2715.com,,4,4,0,0,0,0,10/31/2003,72,9/28/2003,"eName Technology Co., Ltd.",0,0,no,no,7/14/2013,registered,registered,available,available,available,registered,registered,registered,available,available,available,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,registered,registered,available,available,23,9,23,1300,5,0.00 USD,20,1,0.00 EUR,0,0,0.00 USD,20,21,0.00 GBP,0,0,0,0,taken,taken,3,0,0,4,119,90,4,4,4,1 - Regional/Asia (100.00%),0,0,0,0,3,3,1,4,1,[Chinese - 100.00%],0,"[Chinese - 66.00%], [English - 33.00%]",172,0,0,0,0,0,0,0,0,0,0,0,0,327,155,172,294,139,156,318,148,170,0,,,,100,USD,291,0,0,11/22/2019 17:00
https://www.expireddomains.net/goto/1/kqjqf/21/?tr=export,giye.com,giye,com,giye.com,giye,4,3,0,0,0,0,4/15/2013,15,2/15/2006,"DYNADOT, LLC",0,0,no,no,8/19/2011,registered,registered,available,available,available,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,10,4,28,210,0,0.01 USD,10,0,0.00 EUR,20,0,0.00 USD,10,0,0.00 GBP,0,0,0,0,available,taken,4,0,0,3,2,2,2,2,2,-,0,0,0,0,2,1,0,2,1,,0,"[Chinese - 66.00%], [Spanish/Castilian - 33.00%]",0,0,0,0,0,0,0,0,0,0,0,0,0,73,52,21,58,42,17,71,52,19,0,,,,"5,000",USD,285,0,0,1/24/2020 07:00
https://www.expireddomains.net/goto/1/l9ns1/21/?tr=export,rcgh.com,rcgh,com,rcgh.com,rcgh,4,0,0,0,0,0,5/21/2012,16,8/26/2005,"GoDaddy.com, LLC",0,0,no,no,8/19/2011,registered,registered,registered,available,available,registered,available,available,available,available,available,available,available,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,6,5,27,170,0,0.00 USD,10,0,0.00 EUR,20,0,0.00 USD,10,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,[Chinese - 100.00%],1,0,0,0,0,0,0,0,0,0,0,0,0,73,50,23,55,37,19,71,49,22,0,,,,20,USD,273,0,0,1/5/2020 11:00
https://www.expireddomains.net/goto/1/kjo51/21/?tr=export,cszc.com,cszc,com,cszc.com,cszc,4,3,0,0,0,0,11/20/2002,24,12/11/2003,"eName Technology Co., Ltd.",0,0,no,no,11/14/2012,registered,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,7,4,28,140,1,0.01 USD,10,0,0.00 EUR,10,2,0.00 USD,10,0,0.00 GBP,0,0,0,0,available,taken,4,0,0,3,10,10,2,2,2,-,1,1,0,7,2,2,0,2,0,[Chinese - 100.00%],0,[Chinese - 100.00%],6,0,0,0,0,0,0,0,0,0,0,0,0,196,118,78,183,110,74,194,118,76,0,,,,20,USD,267,0,0,1/7/2020 06:00
https://www.expireddomains.net/goto/1/1kqgw9/21/?tr=export,for.us,for,us,For.us,For,3,25,2,2,0,2,6/23/2003,81,4/24/2002,"GoDaddy.com, Inc.",10190093,0,no,no,10/6/2011,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,395,32,0,550000,5,0.24 USD,12100,0,0.23 EUR,135000,10,0.45 USD,22200,2,0.17 GBP,0,0,0,0,available,taken,10,0,0,25,157,113,18,18,18,-,0,0,1,42,17,10,0,18,9,[English - 100.00%],4,[English - 100.00%],59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"50,000",USD,264,0,0,11/25/2019 12:01
https://www.expireddomains.net/goto/1/8cghh/21/?tr=export,swords.com,swords,com,Swords.com,Swords,6,1497,26,63,44,24,6/14/1998,515,6/22/1997,Epik Inc.,0,0,no,no,8/29/2013,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,available,registered,registered,available,registered,registered,available,available,registered,registered,registered,registered,registered,registered,registered,available,65,27,5,0,0,0.00 USD,4400,7,0.22 EUR,135000,46,0.25 USD,22200,25,0.14 GBP,0,0,0,0,available,taken,13,9,1.44,1497,305,171,172,169,163,"9 - Arts/Television (96.30%), 6 - Shopping/Recreation (1.76%), 6 - Society/Issues (1.23%), 5 - Computers/Internet/Searching (0.66%)",0,0,2,4,156,132,3,162,47,,0,"[English - 88.00%], [Chinese - 2.00%], [Russian - 1.00%], [French - 1.00%], [Spanish/Castilian - 0.00%], [Polish - 0.00%], [Arabic - 0.00%], [Ukrainian - 0.00%], [Persian - 0.00%], [Italian - 0.00%]",1342,1,1,0,0,1,1,0,0,0,0,0,0,4694,964,3730,3955,797,3159,4537,935,3602,0,DI,IE,swords>ie-city,100,USD,262,0,0,1/19/2020 23:00
https://www.expireddomains.net/goto/1/ejcdj/21/?tr=export,ebxu.com,ebxu,com,ebxu.com,ebxu,4,0,0,0,0,0,2/18/2007,27,2/1/2007,"Domain.com, LLC",0,0,no,no,8/19/2011,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,3,3,29,10,1,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,0,2,2,0,0,0,-,1,2,0,1,0,0,0,0,0,[Chinese - 100.00%],0,[Chinese - 100.00%],0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,11,13,5,9,17,6,11,0,,,,100,USD,261,0,0,1/20/2020 07:00
https://www.expireddomains.net/goto/1/1nyelo/21/?tr=export,lawyersintampa.com,lawyersintampa,com,LawyerSinTampa.com,Lawyer Sin Tampa,14,2347,63,187,0,27,6/29/2006,118,8/19/2005,"GoDaddy.com, LLC",0,0,no,no,12/14/2011,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,1,1,31,0,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,taken,taken,22,4,5.5,2347,930,756,126,86,84,"4 - Arts/Music (92.86%), 3 - Business (5.19%), 3 - Recreation/Travel (1.41%), 2 - Computers/Software/Operating Systems (0.25%), 2 - Sports/Motorsports (0.08%)",1,1,60,481,124,98,0,126,68,"[English - 99.00%], [Latin - 0.00%]",338,[English - 99.00%],4139,0,0,0,0,0,0,0,0,46934648,63,0,5,9,2,7,8,2,7,9,2,7,0,PA,US,tampa>us-city,20,USD,260,0,0,1/31/2020 12:02
https://www.expireddomains.net/goto/1/7abkf/21/?tr=export,innerlight.com,innerlight,com,InnerLight.com,Inner Light,10,88,25,26,13,17,12/27/1996,285,9/6/1995,"GoDaddy.com, LLC",0,0,no,no,2/8/2015,registered,registered,registered,available,registered,registered,available,registered,registered,registered,registered,available,registered,available,available,available,registered,registered,registered,registered,available,available,available,available,registered,registered,available,registered,registered,registered,registered,registered,49,21,11,4400,6,0.30 USD,110,20,2.47 EUR,1900,5,0.14 USD,170,3,0.00 GBP,0,0,0,0,taken,taken,9,18,0.5,88,25,17,35,32,32,"17 - Science/Astronomy (60.58%), 15 - Society/Religion and Spirituality (24.89%), 14 - Society/Philosophy (13.58%), 10 - Health/Senior Health (0.46%), 9 - Recreation/Radio (0.16%)",0,0,0,0,33,33,1,35,8,,0,"[English - 97.00%], [Dutch/Flemish - 1.00%], [Hungarian - 1.00%]",95,3,5,0,0,2,4,0,0,14562450,5,2,1,600,473,127,479,382,98,586,460,126,0,,,,20,USD,258,0,0,1/13/2020 15:00
https://www.expireddomains.net/goto/1/k3hns/21/?tr=export,2gg.com,2gg,com,2gg.com,Gg,3,12,0,0,0,0,9/1/2003,43,1/17/2004,"GoDaddy.com, LLC",0,0,no,no,7/17/2013,registered,registered,registered,available,registered,registered,registered,available,available,available,available,registered,registered,available,available,available,available,available,available,registered,available,registered,available,available,available,available,available,available,registered,available,available,available,24,11,21,1600,1,0.00 USD,390,0,0.00 EUR,590,1,0.00 USD,30,0,0.00 GBP,0,0,0,0,available,taken,3,0,0,12,17,12,9,9,5,-,0,0,0,0,9,2,0,9,1,[English - 100.00%],0,"[Chinese - 90.00%], [English - 9.00%]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,100,USD,251,0,0,11/22/2019 17:00
https://www.expireddomains.net/goto/1/65v0s/21/?tr=export,7z.com,7z,com,7z.com,z,2,40,3,3,3,3,4/4/2001,172,3/5/2001,Moniker Online Services LLC,8954602,0,no,no,4/13/2016,registered,registered,registered,registered,available,registered,available,registered,registered,registered,registered,registered,registered,available,available,registered,available,registered,registered,registered,registered,registered,available,available,available,registered,available,registered,registered,registered,registered,registered,54,23,9,165000,0,0.50 USD,6600,0,0.00 EUR,14800,1,0.80 USD,4400,0,0.31 GBP,0,0,0,0,available,taken,6,0,0,40,136,125,10,8,8,-,1,1,0,125,10,6,0,10,5,[English - 100.00%],0,"[English - 84.00%], [Chinese - 6.00%], [Russian - 6.00%], [Japanese - 3.00%]",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"1,000",USD,250,0,0,11/26/2019 21:00
https://www.expireddomains.net/goto/1/1f8058/21/?tr=export,rebound.com,rebound,com,Rebound.com,Rebound,7,6,0,0,0,0,12/5/1998,123,8/4/2003,PDR Ltd. d/b/a PublicDomainRegistry.com,0,0,no,no,8/19/2011,registered,registered,registered,available,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,available,registered,registered,registered,registered,registered,registered,available,available,registered,registered,registered,registered,registered,registered,registered,registered,83,28,4,110000,68,0.84 USD,6600,93,0.83 EUR,33100,69,1.18 USD,9900,93,0.53 GBP,0,0,0,0,taken,taken,0,0,0,6,16,6,4,4,4,-,0,0,0,0,4,4,0,4,3,,0,[English - 100.00%],10,1,1,0,0,1,1,0,0,0,0,0,0,1450,1025,425,1203,863,341,1407,994,413,0,,,,199,USD,246,0,0,12/18/2019 01:00
https://www.expireddomains.net/goto/1/kq7ts/21/?tr=export,gdyw.com,gdyw,com,gdyw.com,gdyw,4,36,0,0,0,0,11/28/2004,52,3/19/2010,"DNSPod, Inc.",0,0,no,no,8/19/2011,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,9,3,29,30,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,36,6,3,3,3,3,-,0,0,0,0,3,2,0,3,1,[Chinese - 100.00%],0,[Chinese - 100.00%],65,0,0,0,0,0,0,0,0,0,0,0,0,131,48,83,117,44,74,130,48,82,0,,,,20,USD,246,0,0,2/3/2020 13:02
https://www.expireddomains.net/goto/1/ljarh/21/?tr=export,wmjy.com,wmjy,com,wmjy.com,wmjy,4,3096,0,0,0,0,9/22/2001,84,4/14/2009,Xin Net Technology Corporation,0,0,no,no,5/2/2013,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,9,3,29,20,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,taken,22,14,1.57,3096,3389,3314,21,20,20,"14 - Business (96.89%), 8 - Society/Gay  Lesbian  and Bisexual (0.38%), 8 - Health/Resources (0.37%), 7 - Science/Social Sciences (0.30%), 7 - Regional/Asia (0.29%)",0,1,12,2432,21,21,13,21,5,[Chinese - 100.00%],2591,[Chinese - 100.00%],20437,0,0,0,0,0,0,0,0,0,0,0,0,86,40,46,76,34,43,85,40,45,0,,,,20,USD,242,0,0,12/23/2019 14:01
https://www.expireddomains.net/goto/1/l1ntp/21/?tr=export,mmqt.com,mmqt,com,mmqt.com,mmqt,4,0,0,0,0,0,4/12/2004,27,7/19/2007,PDR Ltd. d/b/a PublicDomainRegistry.com,0,0,no,no,8/19/2011,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,8,3,29,260,1,7.47 USD,10,8,0.00 EUR,90,0,0.00 USD,10,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,0,4,4,0,0,0,-,7,51,1,4,0,0,0,0,0,[English - 100.00%],4,[Chinese - 100.00%],6,0,0,0,0,0,0,0,0,0,0,0,0,20,10,10,15,7,9,20,10,10,0,,,,99,USD,238,0,0,2/11/2020 07:00
https://www.expireddomains.net/goto/1/kritd/21/?tr=export,gzib.com,gzib,com,gzib.com,gzib,4,0,0,0,0,0,5/19/2009,1,2/7/2007,"DYNADOT, LLC",0,0,no,no,8/19/2011,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,4,3,29,30,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,[Chinese - 100.00%],5,0,0,0,0,0,0,0,0,0,0,0,0,40,29,11,34,25,10,40,29,11,0,,,,"5,000",USD,238,0,0,11/24/2019 07:00
https://www.expireddomains.net/goto/1/79mo5/21/?tr=export,imin.com,imin,com,imin.com,Im In,4,50325,57,7002,87,49,12/6/1998,450,11/13/2000,"GoDaddy.com, LLC",7244616,0,no,no,12/7/2018,registered,registered,registered,registered,registered,registered,registered,registered,registered,available,registered,registered,registered,registered,registered,registered,registered,registered,registered,available,registered,registered,registered,available,registered,registered,available,registered,registered,registered,registered,registered,101,28,4,22200,0,0.00 USD,720,0,0.00 EUR,3600,0,0.00 USD,1600,0,0.00 GBP,0,0,0,0,available,taken,14,11,1.27,50325,2298,1580,329,319,292,"11 - Society/Religion and Spirituality (98.82%), 6 - Reference/Libraries (0.64%), 5 - Computers/Internet/News and Media (0.15%), 5 - Society/Philosophy (0.09%), 5 - Society/People (0.05%)",1,1,67,743,323,246,10,328,168,"[English - 99.00%], [German - 0.00%], [Finnish - 0.00%], [Spanish/Castilian - 0.00%]",4668,"[English - 99.00%], [Italian - 0.00%]",112000,5,9,0,0,5,9,0,0,1233867,1241,534,530,6164,2192,3972,5271,1810,3462,6006,2119,3887,1,,,,20,USD,237,0,0,11/28/2019 17:11
https://www.expireddomains.net/goto/1/lkrwy/21/?tr=export,xlgw.com,xlgw,com,xlgw.com,xlgw,4,0,0,0,0,0,1/18/2002,170,3/4/2010,"eName Technology Co., Ltd.",0,0,no,no,8/19/2011,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,6,3,29,0,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,0,2,2,0,0,0,2 - Business (100.00%),4,4,0,2,0,0,0,0,0,[Chinese - 100.00%],0,[Chinese - 100.00%],0,0,0,0,0,0,0,0,0,0,0,0,0,72,29,43,66,27,40,70,28,42,0,,,,20,USD,235,0,0,2/3/2020 13:06
https://www.expireddomains.net/goto/1/ky8zw/21/?tr=export,kqsh.com,kqsh,com,kqsh.com,kqsh,4,9,0,0,0,0,12/5/2003,46,1/13/2010,"22net, Inc.",0,0,no,no,8/19/2011,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,5,3,29,20,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,9,3,3,1,1,1,"7 - Regional/Asia (97.55%), 5 - Arts/Visual Arts (2.38%)",0,0,0,0,1,1,1,1,0,,0,[Chinese - 100.00%],0,0,0,0,0,0,0,0,0,0,0,0,0,50,25,25,42,23,20,48,25,23,0,,,,20,USD,235,0,0,12/16/2019 02:00
https://www.expireddomains.net/goto/1/lhr3v/21/?tr=export,vnxn.com,vnxn,com,vnxn.com,vnxn,4,0,0,0,0,0,4/30/2010,31,8/15/2007,PDR Ltd. d/b/a PublicDomainRegistry.com,0,0,no,no,8/19/2011,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,4,2,30,320,0,0.00 USD,10,0,0.00 EUR,10,0,0.00 USD,10,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,0,4,4,0,0,0,-,8,52,1,4,0,0,0,0,0,[English - 100.00%],0,[Chinese - 100.00%],0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,9,7,3,10,7,3,0,,,,20,USD,231,0,0,1/3/2020 07:00
https://www.expireddomains.net/goto/1/kqdrz/21/?tr=export,ggeo.com,ggeo,com,ggeo.com,ggeo,4,0,0,0,0,0,3/17/2002,32,7/7/2004,"NameSilo, LLC",0,0,no,no,8/19/2011,registered,registered,registered,available,available,registered,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,available,available,available,available,available,available,registered,registered,registered,available,10,8,24,480,0,0.33 USD,20,0,0.00 EUR,70,0,0.00 USD,10,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,[English - 100.00%],7,0,0,0,0,0,0,0,0,0,0,0,0,242,46,196,192,36,157,230,43,187,0,,,,20,USD,231,0,0,11/23/2019 07:00
https://www.expireddomains.net/goto/1/kzwdo/21/?tr=export,loym.com,loym,com,loym.com,loym,4,1,0,0,0,0,5/14/2010,24,7/10/2006,PDR Ltd. d/b/a PublicDomainRegistry.com,0,0,no,no,8/19/2011,registered,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,registered,available,available,6,5,27,110,0,0.00 USD,10,0,0.00 EUR,40,0,0.00 USD,10,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,1,4,4,1,1,1,-,7,51,1,3,1,0,0,1,1,[English - 100.00%],4,[English - 100.00%],4,0,0,0,0,0,0,0,0,0,0,0,0,87,71,16,72,60,13,83,68,15,0,,,,99,USD,230,0,0,2/2/2020 07:00
https://www.expireddomains.net/goto/1/lm8ec/21/?tr=export,yl9.com,yl9,com,yl9.com,yl,3,0,0,0,0,0,10/14/2004,11,1/9/2004,"eNom, LLC",0,0,no,no,9/14/2011,registered,registered,available,available,available,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,registered,available,available,available,14,6,26,70,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,0,6,4,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,[Chinese - 100.00%],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,20,USD,229,0,0,1/15/2020 04:00
https://www.expireddomains.net/goto/1/k7hx0/21/?tr=export,59u.com,59u,com,59u.com,u,3,2,0,0,0,0,12/17/2002,18,8/7/2005,"eName Technology Co., Ltd.",0,0,no,no,9/13/2011,registered,registered,registered,available,available,available,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,registered,registered,available,available,11,7,25,0,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,taken,3,0,0,2,6,4,1,1,1,-,0,0,0,0,1,1,0,1,0,,0,[English - 100.00%],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,20,USD,229,0,0,11/25/2019 04:00
https://www.expireddomains.net/goto/1/hubo8/21/?tr=export,capitalize.com,capitalize,com,Capitalize.com,Capitalize,10,15,1,1,2,1,12/6/1998,106,11/21/1996,"DYNADOT, LLC",0,0,no,no,7/26/2014,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,available,available,available,registered,registered,registered,available,registered,available,available,available,registered,registered,registered,registered,registered,registered,registered,registered,42,25,7,74000,0,0.66 USD,1300,0,0.00 EUR,33100,0,0.81 USD,1900,0,0.37 GBP,0,0,0,0,taken,taken,6,1,6,15,5,3,7,7,7,"1 - Recreation/Radio (90.87%), 1 - Society/Religion and Spirituality (4.05%), 1 - Arts/Movies (2.63%), 1 - Recreation/Travel (1.51%), 1 - Recreation/Food (0.87%)",0,0,0,0,6,5,0,7,0,,0,"[English - 92.00%], [Tamil - 7.00%]",0,0,0,0,0,0,0,0,0,0,0,0,0,256,202,54,211,167,45,245,194,51,0,PA,BH IS VE YE,capital>bh-governorate-partial|is-region-partial|ve-province-partial|ye-municipality-partial,250,USD,227,0,0,2/6/2020 14:02
https://www.expireddomains.net/goto/1/dicqo/21/?tr=export,uptech.com,uptech,com,UpTech.com,Up Tech,6,140,4,4,2,4,12/12/1998,269,1/12/2003,1&1 IONOS SE,3185165,0,no,no,1/27/2012,registered,registered,registered,available,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,available,registered,registered,available,registered,registered,available,registered,available,73,27,5,720,1,2.11 USD,30,1,0.00 EUR,90,4,3.66 USD,90,1,0.00 GBP,0,0,0,0,taken,taken,11,8,1.38,140,13,12,60,60,54,"8 - Business/Telecommunications (97.25%), 5 - Computers/News and Media (1.30%), 5 - News/Magazines and E-zines (0.74%), 4 - Computers/Internet/Searching (0.40%), 4 - Computers/Data Communications (0.14%)",0,0,1,2,58,53,0,60,14,,0,"[Chinese - 47.00%], [Indonesian - 29.00%], [English - 23.00%]",116,0,0,0,0,0,0,0,0,25631257,1,0,0,741,171,570,647,156,492,723,168,555,1,,,,500,USD,227,0,0,2/9/2020 07:00
